"ID","prompt","response","set","lab","response_cleaned","rater1","rater2"
1212,"paperclip","dingen verbinden",5,3,"dingen verbinden",1,1
1200,"paperclip","documenten bij elkaar te houden",5,3,"documenten elkaar houden",1,1
1153,"paperclip","doe het zelf tatoeage mee maken",5,3,"doe tatoeage",5,5
1151,"paperclip","doorknippen ",5,3,"doorknippen",3,2
1192,"paperclip","doorprikken",5,3,"doorprikken",2,2
1192,"paperclip","douchputje ontstoppen",5,3,"douche putje ontstoppen",4,4
1160,"paperclip","een draaitol oneindig laten draaien",5,3,"draaitol oneindig laten draaien",5,5
1158,"paperclip","ÌÄå©ÌÄå©n lang recht draad van maken",5,3,"Ì©Ì©n lang recht draad",1,2
1194,"paperclip","elastiekje ",5,3,"elastiekje",3,3
1137,"paperclip","Je kunt een elastiekje voor je haar ervan maken",5,3,"elastiekje haar ervan",3,3
1169,"paperclip","elektrische geleider",5,3,"elektrische geleider",3,3
1196,"paperclip","bij elkaar houden",5,3,"elkaar houden",1,1
1165,"paperclip","ergens iets mee doorprikken",5,3,"ergens doorprikken",2,2
1130,"paperclip","je kan het gebruiken om ergens een gat in te maken",5,3,"ergens gat",2,2
1165,"paperclip","ergens aan vastmaken",5,3,"ergens vastmaken",1,2
1238,"paperclip","mee eten",5,3,"eten",4,4
1208,"paperclip","fidget ding",5,3,"fidget ding",2,3
1128,"paperclip","figuurtje mee maken",5,3,"figuurtje",2,1
1142,"paperclip","figuurtjes van te maken",5,3,"figuurtjes",2,1
1211,"paperclip","figuurtjes van buigen",5,3,"figuurtjes buigen",2,1
1186,"paperclip","fotos ophangen",5,3,"foto s ophangen",3,2
1229,"paperclip","gaatje mee prikken",5,3,"gaatje prikken",2,2
1191,"paperclip","gaatjes maken ",5,3,"gaatjes",2,2
1216,"paperclip","gaatjes mee maken in een papiertje",5,3,"gaatjes papiertje",2,2
1195,"paperclip","gaatjes prikken in bijvoorbeeld papier",5,3,"gaatjes prikken oorbeeld papier",2,2
1141,"paperclip","gaatjes prikker",5,3,"gaatjes prikker",2,2
1142,"paperclip","gaatjes prikker",5,3,"gaatjes prikker",2,2
1173,"paperclip","gaten te prikken",5,3,"gaten prikken",2,2
1148,"paperclip","gatenprikker",5,3,"gatenprikker",2,2
1239,"paperclip","heb ik ook al egdaan",5,3,"gedaan",0,0
1237,"paperclip","Je kunt er geld mee bij elkaar houden (papiergeld)",5,3,"geld elkaar houden",1,2
1173,"paperclip","geld vast te houden",5,3,"geld vast houden",1,2
1155,"paperclip","geldclip",5,3,"geldclip",1,2
1138,"paperclip","Geleider",5,3,"geleider",3,3
1145,"paperclip","als geleider voor twee elektrische signalen gebruiken",5,3,"geleider elektrische signalen",3,3
1153,"paperclip","geleiding voor draadjes van bijv computer",5,3,"geleiding draadjes oorbeeld computer",3,3
1190,"paperclip","gelijkdingsdraadje",5,3,"geleidingsdraadje",3,3
1220,"paperclip","als gesp gebruiken",5,3,"gesp",4,3
1148,"paperclip","gewicht",5,3,"gewicht",3,3
1240,"paperclip","dit heb ik al gezien",5,3,"gezien",0,0
1144,"paperclip","Op glas om aan te geven dat deze van jou is",5,3,"glas geven jou",5,5
1167,"paperclip","goedkoop",5,3,"goedkoop",0,0
1196,"paperclip","goedkoop",5,3,"goedkoop",0,0
1151,"paperclip","gooien ",5,3,"gooien",1,2
1228,"paperclip","gooien",5,3,"gooien",1,2
1206,"paperclip","te grote broek bij elkaar houden",5,3,"grote broek elkaar houden",3,2
1148,"paperclip","haakje",5,3,"haakje",2,2
1227,"paperclip","in je haar doen",5,3,"haar",3,3
1178,"paperclip","haaraccesoire",5,3,"haar accessoire",3,3
1139,"paperclip","haarclip",5,3,"haar clip",3,3
1147,"paperclip","haarclip",5,3,"haar clip",3,3
1156,"paperclip","haarclip",5,3,"haar clip",3,3
1159,"paperclip","haar clip",5,3,"haar clip",3,3
1175,"paperclip","haarclip",5,3,"haar clip",3,3
1219,"paperclip","haarclip",5,3,"haar clip",3,3
1136,"paperclip","haar klipje",5,3,"haar clipje",3,3
1141,"paperclip","haarclipje",5,3,"haar clipje",3,3
1142,"paperclip","haar klipje",5,3,"haar clipje",3,3
1186,"paperclip","haar clipje",5,3,"haar clipje",3,3
1201,"paperclip","haarklipje",5,3,"haar clipje",3,3
1220,"paperclip","als haarclipje",5,3,"haar clipje",3,3
1231,"paperclip","haarclipje van maken",5,3,"haar clipje",3,3
1223,"paperclip","haarelastiek",5,3,"haar elastiek",3,3
1163,"paperclip","Haar bij elkaar houden",5,3,"haar elkaar houden",3,3
1188,"paperclip","je haar uit je gezicht houden",5,3,"haar gezicht houden",3,3
1144,"paperclip","Haarschuifje",5,3,"haar schuifje",3,3
1180,"paperclip","in je haar stoppen",5,3,"haar stoppen",3,3
1130,"paperclip","om je haar vast te zetten",5,3,"haar vast zetten",3,3
1235,"paperclip","om je haar vast te zetten",5,3,"haar vast zetten",3,3
1181,"paperclip","haar vasthouden",5,3,"haar vasthouden",3,3
1192,"paperclip","haar vasthouden",5,3,"haar vasthouden",3,3
1129,"paperclip","haarspeld",5,3,"haarspeld",3,3
1154,"paperclip","haarspeld",5,3,"haarspeld",3,3
1161,"paperclip","haarspeld",5,3,"haarspeld",3,3
1164,"paperclip","haarspeld",5,3,"haarspeld",3,3
1179,"paperclip","haarspeld",5,3,"haarspeld",3,3
1198,"paperclip","haarspeld",5,3,"haarspeld",3,3
1206,"paperclip","haarspeld",5,3,"haarspeld",3,3
1230,"paperclip","als haarspeld",5,3,"haarspeld",3,3
1132,"paperclip","als haarspeldje?",5,3,"haarspeldje",3,3
1177,"paperclip","haarspeldje",5,3,"haarspeldje",3,3
1210,"paperclip","haarspeltje",5,3,"haarspeldje",3,3
1196,"paperclip","handig",5,3,"handig",0,0
1225,"paperclip","handig",5,3,"handig",0,0
1159,"paperclip","hands-on verdediging",5,3,"hands on verdediging",4,4
1235,"paperclip","om iets aan op te hangen",5,3,"hangen",2,2
1223,"paperclip","hanger aan ketting",5,3,"hanger ketting",2,2
1175,"paperclip","hangertje",5,3,"hangertje",2,2
1187,"paperclip","in een hartjesvorm maken en als cadeautje geven op Valentijnsdag",5,3,"hartjes vorm cadeautje geven Valentijnsdag",2,3
1193,"paperclip"," van heel veel paperclips",5,3,"heel paperclips",0,0
1181,"paperclip","om iets heen wikkelen",5,3,"heen wikkelen",2,2
1208,"paperclip","hek bovenkant",5,3,"hek bovenkant",3,4
1208,"paperclip","hele nauwe knopjes mee indrukken",5,3,"hele nauwe knopjes indrukken",2,2
1174,"paperclip","helemaal uit elkaar trekken en gebruiken als ijzerdraadje",5,3,"helemaal elkaar trekken ijzerdraadje",1,2
1221,"paperclip","hoofdband maken",5,3,"hoofdband",4,4
1173,"paperclip","horloge banden losmaken",5,3,"horloge banden losmaken",4,3
1132,"paperclip","om je horlogebandjes te verwisselen",5,3,"horlogebandjes verwisselen",4,3
1202,"paperclip","houdt een gat dicht",5,3,"houdt gat dicht",3,3
1196,"paperclip","huiswerk",5,3,"huiswerk",0,0
1148,"paperclip","hulpstuk",5,3,"hulpstuk",0,0
1148,"paperclip","ijzer",5,3,"ijzer",1,1
1217,"paperclip","ijzer",5,3,"ijzer",1,1
1155,"paperclip","ijzerdraad van maken",5,3,"ijzerdraad",1,2
1156,"paperclip","ijzerdraad",5,3,"ijzerdraad",1,1
1233,"paperclip","gebruiken als ijzerdraad",5,3,"ijzerdraad",1,1
1159,"paperclip","ijzerdraad om dingen opte hangen",5,3,"ijzerdraad dingen hangen",2,2
1221,"paperclip","ijzerdraad ergens voor gebruiken",5,3,"ijzerdraad ergens",1,1
1132,"paperclip","als ijzerdraad om een slot open te maken",5,3,"ijzerdraad slot open",3,3
1190,"paperclip","ijzerdraadje",5,3,"ijzerdraadje",1,1
1198,"paperclip","ijzerdraadje om iets mee te prikken",5,3,"ijzerdraadje prikken",2,2
1201,"paperclip","inbraakmiddel",5,3,"inbraakmiddel",3,3
1177,"paperclip","inbreken",5,3,"inbreken",3,3
1188,"paperclip","inbreken",5,3,"inbreken",3,3
1148,"paperclip","inhaken",5,3,"inhaken",1,2
1151,"paperclip","inpakken ",5,3,"inpakken",1,2
1160,"paperclip","iphone open maken",5,3,"iPhone open",2,2
1142,"paperclip","iphone mee te openen",5,3,"iPhone openen",2,2
1211,"paperclip","iphone openmaken om de simkaart erin te kunnen doen",5,3,"iPhone openmaken simkaart erin",2,2
1174,"paperclip","gebruiken om je iphone sim kaart mee te vervangen",5,3,"iPhone sim kaart vervangen",2,2
1156,"paperclip","iphone simcard remover",5,3,"iPhone simcard remover",2,2
1188,"paperclip","iphone simkaarthouder openen",5,3,"iPhone simkaart houder openen",2,2
1215,"paperclip","iphone simkaart opendrukken",5,3,"iPhone simkaart open drukken",2,2
1193,"paperclip","iphone simkaart vakje openen",5,3,"iPhone simkaart vakje openen",2,2
1207,"paperclip","jas mee dicht maken",5,3,"jas dicht",3,2
1168,"paperclip","jurk van maken",5,3,"jurk",3,3
1143,"paperclip","kaasprikker",5,3,"kaasprikker",4,4
1164,"paperclip","kabelbinder",5,3,"kabelbinder",3,2
1177,"paperclip","kantoor",5,3,"kantoor",0,0
1196,"paperclip","kantoor",5,3,"kantoor",0,0
1148,"paperclip","kantoorartikel",5,3,"kantoorartikel",1,1
1196,"paperclip","kantoorspullen",5,3,"kantoorspullen",1,1
1166,"paperclip","kapot knippen",5,3,"kapot knippen",3,2
1135,"paperclip","kapot maken en met het puntje je iphone geheugenkaart eruit halen",5,3,"kapot puntje iPhone geheugenkaart eruit halen",2,2
1135,"paperclip","kapot maken en met de scherpe kant een lot krassen",5,3,"kapot scherpe kant lot krassen",2,2
1136,"paperclip","om een kapotte rits aan je knoop te laten zitten",5,3,"kapotte rits knoop laten zitten",3,3
1183,"paperclip","kapstok",5,3,"kapstok",5,4
1225,"paperclip","karton",5,3,"karton",0,0
1172,"paperclip","als kerstbal haakje gebruiken",5,3,"kerstbal haakje",3,3
1159,"paperclip","kerstballen in kerstboom hangen",5,3,"kerstballen kerstboom hangen",3,3
1145,"paperclip","kerstboom versieren",5,3,"kerstboom versieren",3,3
1191,"paperclip","kerven",5,3,"kerven",2,2
1136,"paperclip","ketting maken",5,3,"ketting",2,2
1144,"paperclip","Als ketting",5,3,"ketting",2,2
1148,"paperclip","ketting vanmaken",5,3,"ketting",2,2
1152,"paperclip","ketting",5,3,"ketting",2,2
1153,"paperclip","ketting",5,3,"ketting",2,2
1158,"paperclip","ketting mee maken ",5,3,"ketting",2,2
1168,"paperclip","ketting van maken",5,3,"ketting",2,2
1176,"paperclip","ketting",5,3,"ketting",2,2
1177,"paperclip","ketting",5,3,"ketting",2,2
1183,"paperclip","ketting",5,3,"ketting",2,2
1184,"paperclip","ketting",5,3,"ketting",2,2
1194,"paperclip","ketting",5,3,"ketting",2,2
1199,"paperclip","Je kan er een ketting van maken",5,3,"ketting",2,2
1207,"paperclip","ketting van maken",5,3,"ketting",2,2
1208,"paperclip","ketting ",5,3,"ketting",2,2
1212,"paperclip","ketting maken",5,3,"ketting",2,2
1221,"paperclip","ketting mee maken",5,3,"ketting",2,2
1222,"paperclip","ketting van maken",5,3,"ketting",2,2
1233,"paperclip","ketting maken",5,3,"ketting",2,2
1157,"paperclip","een ketting van maken door ze aan elkaar te verbinden",5,3,"ketting elkaar verbinden",2,2
1169,"paperclip","ketting maken met meerdere",5,3,"ketting meerdere",2,2
1224,"paperclip","ketting maken van meerdere paperclips aan elkaar",5,3,"ketting meerdere paperclips elkaar",2,2
1188,"paperclip","een ketting van paperclips maken",5,3,"ketting paperclips",2,2
1232,"paperclip","ketting rijgen",5,3,"ketting rijgen",2,2
1218,"paperclip","kettingen van maken",5,3,"kettingen",2,2
1201,"paperclip","kettinghangertje",5,3,"kettinghangertje",2,2
1184,"paperclip","kleding assecoire",5,3,"kleding accessoire",2,2
1223,"paperclip","bij kleding decolotte bij elkaar te houden",5,3,"kleding decolletÌ© elkaar houden",2,2
1153,"paperclip","kleding bij elkaar hoe ehet zoiets ook alweer",5,3,"kleding elkaar heet zoiets alweer",0,0
1182,"paperclip","kleding hanger shirt en broek aan elkaar koppelen",5,3,"kleding hanger shirt broek elkaar koppelen",3,2
1198,"paperclip","kleding mee innemen",5,3,"kleding innemen",4,3
1212,"paperclip","om je kleding vast te maken",5,3,"kleding vast",2,2
1196,"paperclip","klein",5,3,"klein",0,0
1207,"paperclip","gebruiken om iets uit een klein gaatje te halen",5,3,"klein gaatje halen",2,2
1220,"paperclip","gebruiken om kleine dingen mee los te krijgen",5,3,"kleine dingen los krijgen",2,2
1213,"paperclip","Om kleine dingen mee los te wrikken",5,3,"kleine dingen los wrikken",2,2
1189,"paperclip","Kleine oppervlakte schoon maken",5,3,"kleine oppervlakte schoon",2,4
1167,"paperclip","klem",5,3,"klem",3,3
1167,"paperclip","kleuren",5,3,"kleuren",3,3
1176,"paperclip","kleuren",5,3,"kleuren",3,3
1128,"paperclip","klimrek mee maken",5,3,"klimrek",5,5
1180,"paperclip","als knoop voor je broek",5,3,"knoop broek",3,3
1139,"paperclip","om een knop ingedrukt te houden",5,3,"knop ingedrukt houden",3,3
1134,"paperclip","om mee te knutselen",5,3,"knutselen",2,3
1160,"paperclip","kompas maken",5,3,"kompas",5,4
1152,"paperclip","kompas bouwen",5,3,"kompas bouwen",5,4
1176,"paperclip","koord",5,3,"koord",2,2
1148,"paperclip","koppelen",5,3,"koppelen",1,1
1129,"paperclip","kortsluiting maken",5,3,"kortsluiting",3,3
1159,"paperclip","kortsluiting maken",5,3,"kortsluiting",3,3
1238,"paperclip","kortsluiting maken",5,3,"kortsluiting",3,3
1184,"paperclip","krabber om vies hoekje schoon te maken",5,3,"krabber vies hoekje schoon",2,3
1162,"paperclip","om kralen aan te rijgen",5,3,"kralen rijgen",3,3
1179,"paperclip","om krasloten mee tekrassen",5,3,"krasloten krassen",2,2
1166,"paperclip","krassen",5,3,"krassen",2,2
1191,"paperclip","krassen maken ",5,3,"krassen",2,2
1181,"paperclip","gebruiken om te krassen in dingen",5,3,"krassen dingen",2,2
1188,"paperclip","iets krassen in een opppervlak",5,3,"krassen oppervlak",2,2
1219,"paperclip","kunst",5,3,"kunst",3,3
1223,"paperclip","Iets van kunst ervan maken",5,3,"kunst ervan",3,3
1162,"paperclip","kunstwerj\k",5,3,"kunstwerk",3,3
1162,"paperclip","kunstwerk",5,3,"kunstwerk",3,3
1193,"paperclip","kunstwerk mee maken",5,3,"kunstwerk",3,3
1202,"paperclip","kunstwerk",5,3,"kunstwerk",3,3
1207,"paperclip","kunstwerk van maken",5,3,"kunstwerk",3,3
1225,"paperclip","kwijt",5,3,"kwijt",0,0
1194,"paperclip","lamp",5,3,"lamp",0,0
1171,"paperclip","lampion aan ophangen",5,3,"lampion ophangen",3,3
1151,"paperclip","laten vallen ",5,3,"laten vallen",1,2
1196,"paperclip","ligt",5,3,"ligt",0,0
1148,"paperclip","lineaal",5,3,"liniaal",4,3
1135,"paperclip","aan je lip hangen",5,3,"lip hangen",3,3
1159,"paperclip","lockpick",5,3,"lock pick",3,3
1163,"paperclip","Lockpick",5,3,"lock pick",3,3
1179,"paperclip","lockpicker",5,3,"lock picker",3,3
1145,"paperclip","lockpicking",5,3,"lock picking",3,3
1155,"paperclip","lockpicking",5,3,"lock picking",3,3
1208,"paperclip","loper",5,3,"loper",3,3
1130,"paperclip","je kan er iets mee los trekken/haken (zoals een etiketje aan kleding)",5,3,"los trekken haken",3,2
1198,"paperclip","gebruiken om een magneet aan te trekken",5,3,"magneet trekken",3,3
1141,"paperclip","magneetje",5,3,"magneetje",3,3
1221,"paperclip","malienkolder ervan maken",5,3,"maliÌÇnkolder ervan",5,5
1180,"paperclip","als manchet knoop",5,3,"manchet knoop",4,4
1212,"paperclip","mapjes van paperclips",5,3,"mapjes paperclips",1,1
1187,"paperclip","gebruiken als markering van een bladzijde in een boek",5,3,"markering bladzijde boek",2,2
1174,"paperclip","meerdere paperclips aan elkaar vast maken om iets te verlengen",5,3,"meerdere paperclips elkaar vast verlengen",2,2
1179,"paperclip","mes",5,3,"mes",4,4
1225,"paperclip","metaak",5,3,"metaal",1,1
1225,"paperclip","metaal",5,3,"metaal",1,1
1195,"paperclip","mini schommel maken",5,3,"mini schommel",4,5
1149,"paperclip","mobiel openen ",5,3,"mobiel openen",2,2
1228,"paperclip","mobiel resetten",5,3,"mobiel resetten",2,2
1241,"paperclip","moordwapen",5,3,"moordwapen",3,4
1148,"paperclip","naai gerei",5,3,"naai gerei",3,3
1139,"paperclip","als naald gebruiken",5,3,"naald",3,3
1141,"paperclip","naald",5,3,"naald",3,3
1142,"paperclip","naald",5,3,"naald",3,3
1155,"paperclip","gebruiken als naald",5,3,"naald",3,3
1156,"paperclip","naald",5,3,"naald",3,3
1175,"paperclip","naald",5,3,"naald",3,3
1179,"paperclip","naald",5,3,"naald",3,3
1223,"paperclip","als een naald",5,3,"naald",3,3
1231,"paperclip","gebruiken als naald",5,3,"naald",3,3
1241,"paperclip","naald",5,3,"naald",3,3
1169,"paperclip","nagels mee schoonmaken",5,3,"nagels schoonmaken",3,3
1143,"paperclip","nagelvijltje",5,3,"nagelvijltje",0,0
1191,"paperclip","neus peuteren",5,3,"neus peuteren",3,3
1231,"paperclip","neuspiercing van maken",5,3,"neuspiercing",3,3
1148,"paperclip","nietje",5,3,"nietje",1,2
1153,"paperclip","nietje",5,3,"nietje",1,2
1225,"paperclip","nuttig",5,3,"nuttig",0,0
1153,"paperclip","oh ja veiligheidsspeld",5,3,"oh veiligheidsspeld",3,2
1148,"paperclip","ombuigen ",5,3,"ombuigen",1,2
1165,"paperclip","ombuigen",5,3,"ombuigen",1,2
1195,"paperclip","ombuigen",5,3,"ombuigen",1,2
1216,"paperclip","ombuigen",5,3,"ombuigen",1,2
1195,"paperclip","ombuigen tot mini-wip",5,3,"ombuigen mini wip",3,3
1220,"paperclip","ombuigen tot een oorbel",5,3,"ombuigen oorbel",2,2
1195,"paperclip","ombuigen tot poppetje",5,3,"ombuigen poppetje",2,2
1220,"paperclip","ombuigen tot een ring",5,3,"ombuigen ring",2,2
1195,"paperclip","ombuigen tot ringetje",5,3,"ombuigen ringetje",2,2
1145,"paperclip","ombuigen tot vishaak",5,3,"ombuigen vishaak",3,2
1225,"paperclip","omvormen",5,3,"omvormen",1,2
1228,"paperclip","omvormen tot een figuur",5,3,"omvormen figuur",2,2
1224,"paperclip","Omvormen tot leuke vormpjes",5,3,"omvormen leuke vormpjes",2,2
1225,"paperclip","onmisbaar",5,3,"onmisbaar",0,0
1145,"paperclip","ontsnappen uit een gevangenis",5,3,"ontsnappen gevangenis",3,2
1166,"paperclip","ontvouwen",5,3,"ontvouwen",1,2
1183,"paperclip","oog mee uit te steken",5,3,"oog steken",3,3
1183,"paperclip","in je oor jeuken ",5,3,"oor jeuken",3,3
1129,"paperclip","je oor mee schoonmaken",5,3,"oor schoonmaken",3,3
1238,"paperclip","oor mee schoonmaken",5,3,"oor schoonmaken",3,3
1153,"paperclip","oorstaafje",5,3,"oor staafje",3,3
1138,"paperclip","Oorbel",5,3,"oorbel",2,2
1141,"paperclip","oorbel",5,3,"oorbel",2,2
1142,"paperclip","oorbel",5,3,"oorbel",2,2
1144,"paperclip","Als oorbel",5,3,"oorbel",2,2
1148,"paperclip","oorbel",5,3,"oorbel",2,2
1149,"paperclip","oorbel",5,3,"oorbel",2,2
1164,"paperclip","oorbel",5,3,"oorbel",2,2
1175,"paperclip","oorbel",5,3,"oorbel",2,2
1183,"paperclip","oorbel",5,3,"oorbel",2,2
1184,"paperclip","oorbel",5,3,"oorbel",2,2
1195,"paperclip","als oorbel gebruiken",5,3,"oorbel",2,2
1201,"paperclip","oorbel",5,3,"oorbel",2,2
1203,"paperclip","oorbel ",5,3,"oorbel",2,2
1207,"paperclip","oorbel",5,3,"oorbel",2,2
1210,"paperclip","oorbel",5,3,"oorbel",2,2
1212,"paperclip","oorbel",5,3,"oorbel",2,2
1223,"paperclip","oorbee\l",5,3,"oorbel",2,2
1223,"paperclip","oorbel",5,3,"oorbel",2,2
1229,"paperclip","oorbel",5,3,"oorbel",2,2
1230,"paperclip","oorbel",5,3,"oorbel",2,2
1235,"paperclip","oorbel",5,3,"oorbel",2,2
1241,"paperclip","oorbel",5,3,"oorbel",2,2
1130,"paperclip","als oorbel dragen",5,3,"oorbel dragen",2,2
1199,"paperclip","Een oorbel ervan maken",5,3,"oorbel ervan",2,2
1164,"paperclip","oorbelhanger",5,3,"oorbel hanger",2,2
1131,"paperclip","oorbellen van maken",5,3,"oorbellen",2,2
1136,"paperclip","oorbellen",5,3,"oorbellen",2,2
1151,"paperclip","als oorbellen gebruiken ",5,3,"oorbellen",2,2
1176,"paperclip","oorbellen",5,3,"oorbellen",2,2
1218,"paperclip","oorbellen van maken",5,3,"oorbellen",2,2
1222,"paperclip","oorring van maken",5,3,"oorring",2,2
1191,"paperclip","oorsmeer uit je oor halen ",5,3,"oorsmeer oor halen",3,3
1143,"paperclip","oortjesbinder zodat ze niet in de knoop komen",5,3,"oortjesbinder zodat niet knoop komen",3,3
1225,"paperclip","opbergen",5,3,"opbergen",1,2
1225,"paperclip","opdracht",5,3,"opdracht",0,0
1151,"paperclip","open buigen",5,3,"open buigen",1,2
1219,"paperclip","openhouder",5,3,"open houder",1,2
1232,"paperclip","openen iphone simkaart gleufje ",5,3,"openen iPhone simkaart gleufje",2,2
1180,"paperclip","openen van een slot",5,3,"openen slot",2,3
1237,"paperclip","Je kunt het openmaken en in resetgaatjes van modems duwen ",5,3,"openmaken resetgaatjes modems duwen",2,2
1221,"paperclip","ophangrekje ervan maken",5,3,"ophang rekje ervan",3,3
1136,"paperclip","iets ophangen",5,3,"ophangen",2,2
1151,"paperclip","ophangen ",5,3,"ophangen",2,2
1174,"paperclip","iets aan ophangen",5,3,"ophangen",2,2
1226,"paperclip","iets aan ophangen",5,3,"ophangen",2,2
1151,"paperclip","oprollen ",5,3,"oprollen",1,2
1196,"paperclip","ordenen",5,3,"ordenen",1,1
1224,"paperclip","ordenen met paperclips",5,3,"ordenen paperclips",1,1
1217,"paperclip","ovaal",5,3,"ovaal",0,0
1161,"paperclip","paperclip",5,3,"paperclip",0,0
1214,"paperclip","paperclip armband",5,3,"paperclip armband",2,2
1214,"paperclip","paperclip voor in je haar",5,3,"paperclip haar",3,3
1214,"paperclip","paperclip ketting",5,3,"paperclip ketting",2,2
1214,"paperclip","paperclip laars",5,3,"paperclip laars",4,4
1214,"paperclip","paperclip oorbel",5,3,"paperclip oorbel",2,2
1200,"paperclip","je kan een paperclip open vouwen en de uiteinden ervan gebruiken om je simkaart vakje van je telefoo",5,3,"paperclip open vouwen uiteinden ervan simkaart vakje telefoon",2,2
1214,"paperclip","paperclip portomonee",5,3,"paperclip portemonnee",3,4
1193,"paperclip","paperclip recht maken zodat je dingen vastb kan maken",5,3,"paperclip recht zodat dingen vast",1,2
1214,"paperclip","paperclip shirt",5,3,"paperclip shirt",4,4
1214,"paperclip","paperclip slinger",5,3,"paperclip slinger",2,2
1214,"paperclip","paperclip tas",5,3,"paperclip tas",4,4
1231,"paperclip","paperclippen",5,3,"paperclippen",1,1
1198,"paperclip","veel paperclips in een doosje als muziekinstrument",5,3,"paperclips doosje muziekinstrument",4,4
1187,"paperclip","paperclips aan elkaar en een slinger van maken",5,3,"paperclips elkaar slinger",2,2
1187,"paperclip","paperclips op een ondergrond plakken in een bepaalde vorm",5,3,"paperclips ondergrond plakken bepaalde vorm",4,3
1167,"paperclip","papier",5,3,"papier",1,1
1177,"paperclip","papier",5,3,"papier",1,1
1217,"paperclip","papier",5,3,"papier",1,1
1225,"paperclip","papier",5,3,"papier",1,1
1145,"paperclip","papier bijeenhouden",5,3,"papier bijeenhouden",1,1
1149,"paperclip","papier binden",5,3,"papier binden",1,1
1234,"paperclip","Papier binden",5,3,"papier binden",1,1
1148,"paperclip","papier binder",5,3,"papier binder",1,1
1186,"paperclip","papier bundelen",5,3,"papier bundelen",1,1
1213,"paperclip","papier bundelen",5,3,"papier bundelen",1,1
1129,"paperclip","papier aan elkaar maken",5,3,"papier elkaar",1,1
1139,"paperclip","papier aan elkaar maken",5,3,"papier elkaar",1,1
1153,"paperclip","papier bij elkaar",5,3,"papier elkaar",1,1
1238,"paperclip","papier aan elkaar doen",5,3,"papier elkaar",1,1
1131,"paperclip","papier bij elkaar houden",5,3,"papier elkaar houden",1,1
1142,"paperclip","papier bij elkaar te houden",5,3,"papier elkaar houden",1,1
1151,"paperclip","papier bij elkaar houden ",5,3,"papier elkaar houden",1,1
1154,"paperclip","papier bij elkaar houden",5,3,"papier elkaar houden",1,1
1158,"paperclip","papier bij elkaar houden",5,3,"papier elkaar houden",1,1
1162,"paperclip","om papier bij elkaar te houden",5,3,"papier elkaar houden",1,1
1163,"paperclip","Papier bij elkaar houden",5,3,"papier elkaar houden",1,1
1172,"paperclip","papier bij elkaar houden",5,3,"papier elkaar houden",1,1
1173,"paperclip","papier bij elkaar te houden",5,3,"papier elkaar houden",1,1
1182,"paperclip","papier bij elkaar houden",5,3,"papier elkaar houden",1,1
1184,"paperclip","papier bij elkaar houden",5,3,"papier elkaar houden",1,1
1185,"paperclip","om papier bij elkaar te houden",5,3,"papier elkaar houden",1,1
1189,"paperclip","Papier bijelkaar houden",5,3,"papier elkaar houden",1,1
1190,"paperclip","papier bij elkaar houden",5,3,"papier elkaar houden",1,1
1191,"paperclip","papier bij elkaar houden",5,3,"papier elkaar houden",1,1
1193,"paperclip","papier bij elkaar houden",5,3,"papier elkaar houden",1,1
1204,"paperclip","papier bij elkaar houden",5,3,"papier elkaar houden",1,1
1208,"paperclip","papier bij elkaar houden",5,3,"papier elkaar houden",1,1
1209,"paperclip","papier bij elkaar houden",5,3,"papier elkaar houden",1,1
1211,"paperclip","papier bij elkaar houden",5,3,"papier elkaar houden",1,1
1212,"paperclip","papier bij elkaar houden",5,3,"papier elkaar houden",1,1
1215,"paperclip","papier bij elkaar houden",5,3,"papier elkaar houden",1,1
1216,"paperclip","papier bij elkaar houden",5,3,"papier elkaar houden",1,1
1221,"paperclip","papier bij elkaar houden",5,3,"papier elkaar houden",1,1
1228,"paperclip","papier bij elkaar houden",5,3,"papier elkaar houden",1,1
1232,"paperclip","papier bij elkaar houden",5,3,"papier elkaar houden",1,1
1155,"paperclip","papier aan elkaar ""clippen""",5,3,"papier elkaar klippen",1,1
1166,"paperclip","papier aan elkaar voegen",5,3,"papier elkaar voegen",1,1
1195,"paperclip","in papier haken",5,3,"papier haken",1,1
1159,"paperclip","papier clippen",5,3,"papier klippen",1,1
1222,"paperclip","papier organiseren",5,3,"papier organiseren",1,1
1152,"paperclip","papier samenhouen",5,3,"papier samenhouden",1,1
1179,"paperclip","papier samenouden",5,3,"papier samenhouden",1,1
1160,"paperclip","papier samenvoegen",5,3,"papier samenvoegen",1,1
1157,"paperclip","papier vast binden",5,3,"papier vast binden",1,1
1171,"paperclip","om papier mee vast te houden",5,3,"papier vast houden",1,1
1135,"paperclip","papier mee vast klippen",5,3,"papier vast klippen",1,1
1241,"paperclip","papier vastclippen",5,3,"papier vast klippen",1,1
1174,"paperclip","papier vastbinden",5,3,"papier vastbinden",1,1
1233,"paperclip","papier vastbinden",5,3,"papier vastbinden",1,1
1137,"paperclip","papier mee vasthouden",5,3,"papier vasthouden",1,1
1231,"paperclip","papier mee vasthouden",5,3,"papier vasthouden",1,1
1147,"paperclip","papier vasthouder",5,3,"papier vasthouder",1,1
1202,"paperclip","papiervasthouder",5,3,"papier vasthouder",1,1
1134,"paperclip","papier vastmaken",5,3,"papier vastmaken",1,1
1169,"paperclip"," papier vastmaken",5,3,"papier vastmaken",1,1
1181,"paperclip","papier vastmaken",5,3,"papier vastmaken",1,1
